Stat surprises
274407;2016-09-11
286745;2016-09-14
288816;2016-09-15
140477;2016-09-15
283208;2016-09-15
251513;2016-09-15
278674;2016-09-15
137158;2016-09-15
249562;2016-09-16
288593;2016-09-17
289555;2016-09-17
290282;2016-09-20
290173;2016-09-20
269036;2016-09-20
160968;2016-09-20
290336;2016-09-22
256059;2016-09-23
266348;2016-09-24
222480;2016-09-24
269491;2016-09-24
142144;2016-09-25
289192;2016-09-25
286834;2016-09-26
240133;2016-09-27
259607;2016-09-27
275610;2016-09-29
64553;2016-09-29
211491;2016-10-02
278101;2016-10-04
209449;2016-10-04
222988;2016-10-04
287690;2016-10-07
290405;2016-10-08
291485;2016-10-09
290932;2016-10-09
184237;2016-10-10
290937;2016-10-11
291630;2016-10-11
290305;2016-10-11
289789;2016-10-11
291805;2016-10-12
291752;2016-10-12
291827;2016-10-12
291724;2016-10-12
239149;2016-10-12
24611;2016-10-13
290428;2016-10-13
287222;2016-10-14
289785;2016-10-14
286368;2016-10-14
291016;2016-10-14
286059;2016-10-14
184357;2016-10-15
289152;2016-10-16
276380;2016-10-16
290334;2016-10-16
260653;2016-10-17
290930;2016-10-18
290958;2016-10-18
289765;2016-10-18
277242;2016-10-18
249269;2016-10-18
213414;2016-10-18
264703;2016-10-18
290936;2016-10-18
286894;2016-10-20
203874;2016-10-20
289111;2016-10-21
285919;2016-10-21
291749;2016-10-21
288716;2016-10-21
254508;2016-10-21
277520;2016-10-21
277531;2016-10-21
261164;2016-10-21
264859;2016-10-21
265745;2016-10-21
291824;2016-10-21
213015;2016-10-22
232347;2016-10-22
229205;2016-10-22
290775;2016-10-22
274835;2016-10-22
277013;2016-10-22
291628;2016-10-22
278475;2016-10-22
259833;2016-10-22
281283;2016-10-22
184517;2016-10-22
281397;2016-10-22
279143;2016-10-23
288591;2016-10-24
282793;2016-10-25
282383;2016-10-26
279389;2016-10-26
203991;2016-10-26
47201;2016-10-26
291621;2016-10-27
291751;2016-10-27
291730;2016-10-27
274949;2016-10-27
288589;2016-10-27
288565;2016-10-27
262757;2016-10-27
285831;2016-10-27
281230;2016-10-27
256295;2016-10-27
280525;2016-10-28
268088;2016-10-28
275293;2016-10-28
291718;2016-10-28
277757;2016-10-28
250297;2016-10-29
263502;2016-10-29
262717;2016-10-29
289773;2016-10-29
291816;2016-10-30
291716;2016-10-30
266625;2016-10-30
283733;2016-10-30
290907;2016-10-30
290942;2016-10-30
290978;2016-10-30
291719;2016-10-30
291747;2016-10-30
291261;2016-10-30
291263;2016-10-30
291265;2016-10-30
291291;2016-10-30
291294;2016-10-30
291300;2016-10-30
291317;2016-10-30
291333;2016-10-30
289485;2016-10-31
289227;2016-10-31
289228;2016-10-31
246630;2016-11-03
246631;2016-11-03
290300;2016-11-04
289500;2016-11-05
290819;2016-11-06
291773;2016-11-07
288474;2016-11-07
267599;2016-11-07
292606;2016-11-07
276711;2016-11-07
292009;2016-11-08
290929;2016-11-09
286054;2016-11-09
8521;2016-11-10
281442;2016-11-10
290561;2016-11-10
277205;2016-11-10
289777;2016-11-10
261535;2016-11-10
264510;2016-11-10
253818;2016-11-10
291602;2016-11-11
283522;2016-11-11
288390;2016-11-12
287230;2016-11-13
289179;2016-11-13
289184;2016-11-13
282561;2016-11-13
283088;2016-11-13
291791;2016-11-13
284630;2016-11-14
292611;2016-11-16
290267;2016-11-16
260325;2016-11-17
9023;2016-11-17
292425;2016-11-17
291748;2016-11-18
247719;2016-11-18
271917;2016-11-18
287793;2016-11-18
250779;2016-11-18
250782;2016-11-18
250781;2016-11-18
146557;2016-11-18
250783;2016-11-18
163814;2016-11-18
187855;2016-11-18
152037;2016-11-18
152038;2016-11-18
152039;2016-11-18
152040;2016-11-18
152041;2016-11-18
272475;2016-11-18
253343;2016-11-18
252950;2016-11-18
192678;2016-11-18
256698;2016-11-18
272641;2016-11-18
274402;2016-11-18
282655;2016-11-18
267601;2016-11-18
290330;2016-11-20
290329;2016-11-20
290354;2016-11-20
289548;2016-11-20
286953;2016-11-20
290347;2016-11-20
290312;2016-11-20
289126;2016-11-20
289544;2016-11-20
291985;2016-11-20
290337;2016-11-20
273215;2016-11-21
290928;2016-11-22
291788;2016-11-22
291823;2016-11-22
288430;2016-11-22
291817;2016-11-22
288411;2016-11-22
288403;2016-11-22
290316;2016-11-23
290425;2016-11-23
279588;2016-11-23
290184;2016-11-23
285127;2016-11-25
241471;2016-11-25
280650;2016-11-25
290706;2016-11-25
288782;2016-11-25
66423;2016-11-25
291613;2016-11-26
290180;2016-11-26
289550;2016-11-26
292964;2016-11-28
291742;2016-11-28
292950;2016-11-28
292803;2016-11-29
290355;2016-11-30
213982;2016-11-30
274447;2016-12-01
273916;2016-12-01
279399;2016-12-01
277797;2016-12-02
67307;2016-12-02
226342;2016-12-02
183768;2016-12-02
293275;2016-12-04
282685;2016-12-07
292963;2016-12-08
288143;2016-12-08
221888;2016-12-08
264941;2016-12-08
247987;2016-12-08
289800;2016-12-08
292967;2016-12-09
291999;2016-12-09
293099;2016-12-09
262587;2016-12-11
260415;2016-12-13
153545;2016-12-13
290404;2016-12-13
153477;2016-12-14
181688;2016-12-14
281707;2016-12-14
281588;2016-12-14
274174;2016-12-15
291603;2016-12-15
288445;2016-12-16
279405;2016-12-17
292645;2016-12-17
281786;2016-12-21
11266;2016-12-21
290728;2016-12-21
289796;2016-12-21
290189;2016-12-22
227399;2016-12-23
289141;2016-12-23
291074;2016-12-23
287580;2016-12-24
291499;2016-12-24
162186;2016-12-24
287757;2016-12-24
285914;2016-12-25
293328;2016-12-26
288447;2016-12-26
276690;2016-12-26
293343;2016-12-26
293324;2016-12-26
293360;2016-12-26
282609;2016-12-28
281416;2016-12-28
287215;2016-12-28
2308;2016-12-30
287643;2016-12-31
292801;2016-12-31
281410;2016-12-31
274825;2016-12-31
190138;2016-12-31
292382;2016-12-31
200635;2017-01-01
292959;2017-01-01
292958;2017-01-01
291711;2017-01-01
293347;2017-01-01
232589;2017-01-02
53414;2017-01-04
236191;2017-01-04
294628;2017-01-05
250902;2017-01-05
223752;2017-01-05
170358;2017-01-05
293638;2017-01-06
210879;2017-01-06
273424;2017-01-07
255567;2017-01-09
281415;2017-01-09
255425;2017-01-10
255569;2017-01-10
290042;2017-01-10
292427;2017-01-10
255433;2017-01-10
292019;2017-01-11
56917;2017-01-11
267512;2017-01-11
272570;2017-01-11
237296;2017-01-11
204797;2017-01-11
208888;2017-01-11
255025;2017-01-11
240969;2017-01-11
265806;2017-01-11
249358;2017-01-11
281931;2017-01-11
281429;2017-01-11
293556;2017-01-13
148988;2017-01-13
252234;2017-01-13
290281;2017-01-13
287791;2017-01-13
293168;2017-01-15
292626;2017-01-15
268574;2017-01-16
277771;2017-01-16
293382;2017-01-16
293318;2017-01-16
293791;2017-01-17
205720;2017-01-17
285169;2017-01-18
282645;2017-01-18
288484;2017-01-18
292965;2017-01-18
291717;2017-01-18
286751;2017-01-19
12554;2017-01-19
292017;2017-01-20
291736;2017-01-20
289069;2017-01-20
292015;2017-01-20
292377;2017-01-21
178224;2017-01-21
257032;2017-01-22
293789;2017-01-24
290290;2017-01-24
272940;2017-01-24
178152;2017-01-24
290499;2017-01-24
294663;2017-01-24
294566;2017-01-24
277220;2017-01-26
147604;2017-01-26
241017;2017-01-28
270848;2017-01-28
106584;2017-01-28
131149;2017-01-28
248155;2017-01-28
131808;2017-01-28
208120;2017-01-28
285054;2017-01-28
191856;2017-01-28
198346;2017-01-28
172985;2017-01-28
227432;2017-01-28
291989;2017-01-29
290328;2017-01-29
292308;2017-01-30
294918;2017-01-30
294919;2017-01-30
294937;2017-01-30
294615;2017-01-30
237065;2017-01-31
293701;2017-02-01
288780;2017-02-01
282666;2017-02-04
294594;2017-02-04
294972;2017-02-04
173411;2017-02-05
229849;2017-02-05
291084;2017-02-05
212652;2017-02-05
67205;2017-02-05
198497;2017-02-05
12203;2017-02-05
198498;2017-02-05
188144;2017-02-06
292592;2017-02-07
233620;2017-02-09
182224;2017-02-09
139080;2017-02-10
260294;2017-02-11
272921;2017-02-11
177663;2017-02-11
282318;2017-02-12
282317;2017-02-12
