295491,2017-03-08,2017-02-08,1,1
281353,2017-07-29,2015-11-06,3,1
262876,2015-05-12,2014-06-30,5,4
189524,2015-12-29,2014-06-30,2,3
278451,2015-12-11,,4,6
164952,2015-11-07,2014-06-30,0,1
276652,2015-07-10,2015-05-21,0,3
294997,2017-07-20,2017-01-21,2,1
267547,2016-01-27,,0,0
242904,2016-09-13,2014-06-30,0,0
272548,2015-11-14,2014-12-04,3,7
290891,2016-10-26,2016-09-08,0,2
160515,2015-09-17,2014-06-30,1,0
213429,2017-08-31,2014-06-30,22,0
271550,2016-05-14,2014-11-06,7,7
279337,2016-09-17,2015-09-30,1,3
228578,2015-11-17,2014-06-30,7,13
267428,2015-09-12,2014-06-30,5,2
244660,2015-07-09,2014-06-30,0,4
191171,2015-09-12,2014-06-30,2,2
294583,2017-03-11,2017-01-04,4,6
277293,2015-09-12,2015-06-05,2,2
228429,2016-08-03,2014-06-30,1,1
298616,2017-07-15,2017-05-26,1,4
292163,2017-01-31,2016-10-15,1,5
294648,2017-03-03,2017-01-04,2,6
296754,2017-03-29,2017-03-25,0,5
296587,2017-05-12,2017-03-23,1,1
185016,2017-06-23,2014-06-30,2,2
245248,2017-08-16,2014-06-30,0,2
285133,2016-04-03,2016-03-03,1,8
172445,2015-09-02,2014-06-30,0,3
200858,2015-11-07,2014-06-30,0,0
276665,2015-06-05,2015-05-21,1,4
254529,2016-12-13,2014-06-30,1,4
297996,2017-07-27,2017-05-06,2,0
204159,2016-06-08,2014-06-30,0,5
265447,2016-05-20,2014-06-30,4,3
285444,2016-07-05,2016-03-11,2,2
285160,2016-04-03,2016-03-03,2,7
278466,2015-11-04,2015-07-17,3,18
292974,2017-03-15,2016-11-18,3,5
20493,2015-11-07,2014-06-30,0,2
258468,2016-02-11,2014-06-30,5,3
276608,2015-07-11,2015-05-20,0,5
113503,2015-07-10,2014-06-30,2,0
148021,2016-05-28,2014-06-30,1,2
297158,2017-08-25,2017-04-11,8,1
223006,2017-07-29,2014-06-30,1,1
299098,2017-08-05,2017-06-14,0,1
295004,2017-09-08,2017-01-21,3,0
203710,2015-09-17,2014-06-30,1,1
286415,2016-06-14,2016-04-29,1,9
238807,2017-05-02,2014-06-30,0,0
243703,2016-01-18,2014-06-30,4,3
283091,2016-06-24,2015-12-18,5,11
277957,2017-08-11,2015-07-03,6,1
278489,2016-07-19,2015-07-17,6,3
258470,2015-10-23,2014-06-30,1,4
292219,2017-04-14,2016-10-18,0,0
268574,2017-01-16,2014-07-17,11,4
255384,2015-07-13,2014-06-30,0,0
201738,2016-05-13,2014-06-30,4,3
285085,2016-03-29,2016-03-03,1,6
151110,2016-03-12,2014-06-30,3,0
205659,2016-06-11,2014-06-30,2,1
163314,2015-09-12,2014-06-30,0,3
264821,2017-05-02,2014-06-30,0,1
265392,2015-12-11,2014-06-30,5,6
265424,2015-10-27,2014-06-30,2,6
280525,2016-10-28,2015-10-20,1,0
282628,2016-06-06,2015-12-05,4,2
140477,2016-09-15,2014-06-30,3,3
291070,2016-11-15,2016-09-16,1,1
280374,2016-02-05,2015-10-16,2,3
170737,2017-02-01,2014-06-30,6,2
288565,2016-10-27,2016-06-17,6,7
